way_id,start,end
4676004,13.365953_52.526680,13.365928_52.526677
4676004,13.365928_52.526677,13.365895_52.526678
4676004,13.365895_52.526678,13.365864_52.526684
4676004,13.365864_52.526684,13.365833_52.526696
4676004,13.365833_52.526696,13.365808_52.526713
4676004,13.365808_52.526713,13.365801_52.526722
4676004,13.365801_52.526722,13.365795_52.526731
4676004,13.365795_52.526731,13.365789_52.526751
4676004,13.365789_52.526751,13.365793_52.526775
4676004,13.365793_52.526775,13.365809_52.526797
4676004,13.365809_52.526797,13.365831_52.526813
4676004,13.365831_52.526813,13.365860_52.526825
4676005,13.367351_52.527095,13.367319_52.527100
4676005,13.367319_52.527100,13.367196_52.527245
4676005,13.367196_52.527245,13.367097_52.527361
4676005,13.367097_52.527361,13.366889_52.527605
4676005,13.366889_52.527605,13.366778_52.527659
4676005,13.366778_52.527659,13.366280_52.527856
4676005,13.366280_52.527856,13.366213_52.527882
4773414,13.376740_52.517682,13.376715_52.517683
4773414,13.376715_52.517683,13.375016_52.517688
4773414,13.375016_52.517688,13.374844_52.517688
4773414,13.374844_52.517688,13.374567_52.517689
4773414,13.374567_52.517689,13.374502_52.517689
4773414,13.374502_52.517689,13.374409_52.517689
4773414,13.374409_52.517689,13.374119_52.517690
4773414,13.374119_52.517690,13.374019_52.517690
4773414,13.374019_52.517690,13.370919_52.517699
4773414,13.370919_52.517699,13.370846_52.517674
4773414,13.370846_52.517674,13.370813_52.517675
4791782,13.365869_52.520610,13.367997_52.520612
4791789,13.366524_52.518205,13.366432_52.518251
4791789,13.366432_52.518251,13.366343_52.518273
4791789,13.366343_52.518273,13.366235_52.518298
4791789,13.366235_52.518298,13.365887_52.518376
4791789,13.365887_52.518376,13.365774_52.518389
4791790,13.366343_52.518273,13.366385_52.518331
4791790,13.366385_52.518331,13.366444_52.518448
4791790,13.366444_52.518448,13.366449_52.518523
4791790,13.366449_52.518523,13.366436_52.518719
4791790,13.366436_52.518719,13.366406_52.518928
4791790,13.366406_52.518928,13.366420_52.518953
4791790,13.366420_52.518953,13.366433_52.518976
4791790,13.366433_52.518976,13.366438_52.519172
6227654,12.085236_51.781846,12.085703_51.782113
6227654,11.904289_52.307727,11.903701_52.307640
6227654,14.688794_53.272312,14.828838_53.027655
6227654,14.828838_53.027655,14.871695_52.741228
6227654,14.871695_52.741228,14.872722_52.733879
6227656,13.386345_52.527921,13.386355_52.527893
6227656,13.386355_52.527893,13.386388_52.527800
6227656,13.386388_52.527800,13.386579_52.527631
6227656,13.386579_52.527631,13.386745_52.527436
6227658,13.391217_52.524384,13.391684_52.524377
6227658,13.391684_52.524377,13.391899_52.524374
6227658,13.391899_52.524374,13.392375_52.524368
6227658,13.392375_52.524368,13.392400_52.524366
6227658,13.392400_52.524366,13.392538_52.524343
6227796,13.387228_52.527168,13.387219_52.527237
6227796,13.387219_52.527237,13.387188_52.527300
6227796,13.387188_52.527300,13.386994_52.527459
6227796,13.386994_52.527459,13.386897_52.527535
6227796,13.386897_52.527535,13.386776_52.527637
6227796,13.386776_52.527637,13.386750_52.527659
6227796,13.386750_52.527659,13.386545_52.527822
6227796,13.386545_52.527822,13.386419_52.527884
6227796,13.386419_52.527884,13.386381_52.527903
6227796,13.386381_52.527903,13.386345_52.527921
6228081,8.955047_51.747965,8.955491_51.745428
6228081,11.910286_52.264263,11.910500_52.263038
7917219,13.387371_52.525007,13.387295_52.525001
7917219,13.387295_52.525001,13.387065_52.524941
7917219,13.387065_52.524941,13.386764_52.524862
7917219,13.386764_52.524862,13.386485_52.524789
7917219,13.386485_52.524789,13.386255_52.524728
7917219,13.386255_52.524728,13.386163_52.524706
10270987,13.379483_52.516534,13.378735_52.516485
10270987,13.378735_52.516485,13.378214_52.516451
11483007,11.905746_52.292193,11.906286_52.292275
11483007,11.904437_52.304919,11.903870_52.304837
11483007,11.903870_52.304837,11.903946_52.304312
11483007,14.871357_52.745128,14.872297_52.738973
11483007,14.872297_52.738973,14.873180_52.732853
11483007,14.873180_52.732853,14.873340_52.731742
15390099,13.369392_52.514921,13.369530_52.515046
15390099,13.369530_52.515046,13.369709_52.515213
15390099,13.369709_52.515213,13.369861_52.515371
15390099,13.369861_52.515371,13.370122_52.515628
15405394,13.370746_52.523288,13.370752_52.522486
15405396,13.373748_52.523398,13.373762_52.523485
15405396,13.373762_52.523485,13.373767_52.523518
15405396,13.373767_52.523518,13.373765_52.523728
15405396,13.373765_52.523728,13.373761_52.524173
15405396,13.373761_52.524173,13.373758_52.524437
15405396,13.373758_52.524437,13.373757_52.524583
15405396,13.373757_52.524583,13.373757_52.524608
15405396,13.373757_52.524608,13.373753_52.524695
15405396,13.373753_52.524695,13.373753_52.524712
15405396,13.373753_52.524712,13.373753_52.524826
15405396,13.373753_52.524826,13.373754_52.525056
15977422,11.920053_52.231305,11.921752_52.222639
15977422,11.921752_52.222639,11.945189_52.110163
15977422,11.945189_52.110163,12.029536_51.875866
15977422,12.029536_51.875866,12.136849_51.695456
15977422,12.136849_51.695456,12.234094_51.560609
15977422,12.234094_51.560609,12.354120_51.433822
15977422,14.850229_52.864175,14.851897_52.864569
15977422,14.851897_52.864569,14.852104_52.863691
15977422,14.863942_52.808814,14.863950_52.808772
15977422,14.863950_52.808772,14.862310_52.808451
22972195,14.501926_51.513534,14.973505_52.035877
22972195,14.973505_52.035877,14.875157_52.719251
22972195,11.907792_52.282880,11.907294_52.282801
22972195,11.907294_52.282801,11.905328_52.295141
22972195,11.905328_52.295141,11.905210_52.295731
22972195,11.905210_52.295731,11.905168_52.296149
22972195,11.905168_52.296149,11.904431_52.300776
22972195,11.904431_52.300776,11.901992_52.318887
22972195,12.275162_53.523887,12.275232_53.523965
22972195,12.275232_53.523965,12.275783_53.523468
22972219,13.395695_52.520109,13.395354_52.520355
22972219,13.395354_52.520355,13.394881_52.520702
22972219,13.394881_52.520702,13.394764_52.520787
22972454,13.390259_52.520010,13.390263_52.519984
22972454,13.390263_52.519984,13.390265_52.519959
22972473,13.391080_52.514880,13.391095_52.514779
22972473,13.391095_52.514779,13.391099_52.514760
22972473,13.391099_52.514760,13.391102_52.514739
22972473,13.391102_52.514739,13.391134_52.514565
22972473,13.391134_52.514565,13.391222_52.514086
22972473,13.391222_52.514086,13.391225_52.514071
22972473,13.391225_52.514071,13.391238_52.513994
23129507,13.369298_52.514945,13.369309_52.514981
23129507,13.369309_52.514981,13.369361_52.515097
23129507,13.369361_52.515097,13.369413_52.515181
23129507,13.369413_52.515181,13.369522_52.515364
23129533,13.381791_52.523871,13.381765_52.523931
23129533,13.381765_52.523931,13.381759_52.523943
23129533,13.381759_52.523943,13.381721_52.524029
23129533,13.381721_52.524029,13.381717_52.524046
23129533,13.381717_52.524046,13.381719_52.524062
23129533,13.381719_52.524062,13.381726_52.524076
23129533,13.381726_52.524076,13.381748_52.524093
23129533,13.381748_52.524093,13.381777_52.524104
23129533,13.381777_52.524104,13.381975_52.524136
23129533,13.381975_52.524136,13.381992_52.524139
23129533,13.381992_52.524139,13.382019_52.524139
23129533,13.382019_52.524139,13.382044_52.524135
23129533,13.382044_52.524135,13.382068_52.524127
23129533,13.382068_52.524127,13.382093_52.524112
23129533,13.382093_52.524112,13.382108_52.524092
23129533,13.382108_52.524092,13.382151_52.523997
23129533,13.382151_52.523997,13.382153_52.523991
23129533,13.382153_52.523991,13.382179_52.523934
23735660,12.076126_51.777154,12.166588_51.621940
23735660,12.166588_51.621940,12.292572_51.490983
23735660,12.292572_51.490983,12.296176_51.487254
23735660,12.296176_51.487254,12.295822_51.487635
23735660,14.445096_53.578041,14.446383_53.579295
23735660,14.446383_53.579295,14.449830_53.575758
23735660,14.449830_53.575758,14.451941_53.573576
23735660,14.668039_53.287778,14.668058_53.287745
23735660,14.668058_53.287745,14.667051_53.287159
23755739,13.721568_51.052861,13.721478_51.053252
23755739,13.633814_51.037017,13.633839_51.036869
23755739,13.044321_53.975418,13.051475_53.977076
23755739,13.051475_53.977076,13.099247_53.987657
23755739,13.099247_53.987657,13.160420_53.997740
23755739,13.160420_53.997740,13.181830_54.000664
23852032,13.394171_52.522512,13.393977_52.522172
23852035,13.393977_52.522172,13.393950_52.522124
23852035,13.393950_52.522124,13.393915_52.522063
23852035,13.393915_52.522063,13.393859_52.522015
23852035,13.393859_52.522015,13.393808_52.521981
23852035,13.393808_52.521981,13.393787_52.521967
23852038,13.393787_52.521967,13.393513_52.521822
24004725,13.370568_52.526706,13.370504_52.526787
24004725,13.370504_52.526787,13.370486_52.526810
24004725,13.370486_52.526810,13.370415_52.526901
24234486,11.904442_52.250783,11.904457_52.250700
24234486,14.855881_52.788379,14.855896_52.788296
24240245,13.290678_54.013454,13.290651_54.013911
24240245,13.290651_54.013911,13.289144_54.013820
24240245,13.289144_54.013820,13.282307_54.013396
24240245,13.282307_54.013396,13.277056_54.013032
24240245,13.483210_51.020248,13.483219_51.020124
24240245,13.483219_51.020124,13.482305_51.020062
24240245,13.482305_51.020062,13.481470_51.020045
24240245,13.481470_51.020045,13.480655_51.019951
24240245,13.480655_51.019951,13.480514_51.019941
24240245,13.480514_51.019941,13.480508_51.020027
24240246,13.466173_51.018774,13.470681_51.019030
24240246,13.470681_51.019030,13.475851_51.019355
24240246,13.295544_54.013917,13.295741_54.013929
24240246,13.295741_54.013929,13.295761_54.013572
24240246,13.287144_54.013024,13.287119_54.013413
24240246,13.287119_54.013413,13.287980_54.013467
24240250,13.290221_54.013770,13.290034_54.013759
24240250,13.463564_51.018782,13.463377_51.018771
24240306,13.378241_52.516317,13.378034_52.516290
24240306,13.378034_52.516290,13.377798_52.516275
24240315,13.378325_52.516377,13.378309_52.516354
24240315,13.378309_52.516354,13.378307_52.516321
24240315,13.378307_52.516321,13.378317_52.516301
24240315,13.378317_52.516301,13.378331_52.516287
24240315,13.378331_52.516287,13.378345_52.516277
24240315,13.378345_52.516277,13.378369_52.516265
24240315,13.378369_52.516265,13.378384_52.516260
24240315,13.378384_52.516260,13.378398_52.516257
24240315,13.378398_52.516257,13.378422_52.516253
24240315,13.378422_52.516253,13.379352_52.516314
24240315,13.379352_52.516314,13.379378_52.516320
24240315,13.379378_52.516320,13.379403_52.516331
24240315,13.379403_52.516331,13.379422_52.516343
24240315,13.379422_52.516343,13.379437_52.516358
24240315,13.379437_52.516358,13.379447_52.516382
24240315,13.379447_52.516382,13.379447_52.516398
24240315,13.379447_52.516398,13.379435_52.516425
24240315,13.379435_52.516425,13.379415_52.516443
24240315,13.379415_52.516443,13.379396_52.516454
24240315,13.379396_52.516454,13.379374_52.516462
24240315,13.379374_52.516462,13.379350_52.516467
24240315,13.379350_52.516467,13.379326_52.516469
24240315,13.379326_52.516469,13.378422_52.516415
24240315,13.378422_52.516415,13.378383_52.516409
24240315,13.378383_52.516409,13.378354_52.516398
24240315,13.378354_52.516398,13.378325_52.516377
24242882,13.389037_52.515645,13.389167_52.515652
24242882,13.389167_52.515652,13.389278_52.515659
24242882,13.389278_52.515659,13.390785_52.515750
24242882,13.390785_52.515750,13.390805_52.515751
24242882,13.390805_52.515751,13.390928_52.515758
24242892,13.284496_54.015127,13.283804_54.015081
24242892,13.283804_54.015081,13.282588_54.015000
24242892,13.282588_54.015000,13.274787_54.014478
24242892,13.274787_54.014478,13.279587_54.014797
24242892,13.484322_51.021862,13.484327_51.021790
24242892,13.484327_51.021790,13.481268_51.021584
24243052,13.387588_52.519794,13.388118_52.519818
24243052,13.388118_52.519818,13.388177_52.519819
24243052,13.388177_52.519819,13.388279_52.519821
24243056,13.386452_52.519968,13.386325_52.520002
24243056,13.386325_52.520002,13.386043_52.520080
24243056,13.386043_52.520080,13.385757_52.520182
24243056,13.385757_52.520182,13.385504_52.520288
24243092,13.391997_52.520060,13.391875_52.520052
24243092,13.391875_52.520052,13.390443_52.519969
24243092,13.390443_52.519969,13.390265_52.519959
24243101,14.889854_52.448817,14.889881_52.449368
24243101,11.893443_52.595513,11.893470_52.596065
24243107,13.392117_52.523557,13.392215_52.523740
24243107,13.392215_52.523740,13.392378_52.524045
24243107,13.392378_52.524045,13.392538_52.524343
24736341,13.369157_52.514963,13.369171_52.515116
24736341,13.369171_52.515116,13.369187_52.515349
24736587,13.377200_52.515490,13.376887_52.515545
24736587,13.376887_52.515545,13.376619_52.515645
24736587,13.376619_52.515645,13.376423_52.515775
24736587,13.376423_52.515775,13.376262_52.515962
24736587,13.376262_52.515962,13.376505_52.516000
24736587,13.376505_52.516000,13.376587_52.516038
24736588,13.376262_52.515962,13.376052_52.515902
24736588,13.376052_52.515902,13.375924_52.515872
24736588,13.375924_52.515872,13.375804_52.515848
24736588,13.375804_52.515848,13.375611_52.515813
24736588,13.375611_52.515813,13.375483_52.515795
24736588,13.375483_52.515795,13.375075_52.515747
24736588,13.375075_52.515747,13.374913_52.515735
24736588,13.374913_52.515735,13.373919_52.515676
24736588,13.373919_52.515676,13.373771_52.515665
24736588,13.373771_52.515665,13.372027_52.515479
24736588,13.372027_52.515479,13.371613_52.515441
24736588,13.371613_52.515441,13.371386_52.515431
24736588,13.371386_52.515431,13.371334_52.515428
24736588,13.371334_52.515428,13.371112_52.515415
24736588,13.371112_52.515415,13.370997_52.515410
24736588,13.370997_52.515410,13.370713_52.515396
24736588,13.370713_52.515396,13.370508_52.515386
24736588,13.370508_52.515386,13.369861_52.515371
24736588,13.369861_52.515371,13.369686_52.515368
24736588,13.369686_52.515368,13.369522_52.515364
24736588,13.369522_52.515364,13.369187_52.515349
24736588,13.369187_52.515349,13.368609_52.515318
24736588,13.368609_52.515318,13.367705_52.515267
24736588,13.367705_52.515267,13.367438_52.515245
24736588,13.367438_52.515245,13.367180_52.515230
24736588,13.367180_52.515230,13.366223_52.515158
24736590,13.376818_52.513800,13.376450_52.513807
24736591,13.376361_52.513845,13.376336_52.513841
24736591,13.376336_52.513841,13.376314_52.513832
24736591,13.376314_52.513832,13.376297_52.513820
24736591,13.376297_52.513820,13.376288_52.513804
24736591,13.376288_52.513804,13.376288_52.513788
24736591,13.376288_52.513788,13.376296_52.513773
24736591,13.376296_52.513773,13.376311_52.513760
24736591,13.376311_52.513760,13.376333_52.513750
24736591,13.376333_52.513750,13.376358_52.513745
24736591,13.376358_52.513745,13.376385_52.513746
24736591,13.376385_52.513746,13.376410_52.513751
24736591,13.376410_52.513751,13.376431_52.513761
24736591,13.376431_52.513761,13.376446_52.513775
24736591,13.376446_52.513775,13.376452_52.513791
24736591,13.376452_52.513791,13.376450_52.513807
24736591,13.376450_52.513807,13.376442_52.513820
24736591,13.376442_52.513820,13.376428_52.513831
24736591,13.376428_52.513831,13.376409_52.513840
24736591,13.376409_52.513840,13.376388_52.513844
24736591,13.376388_52.513844,13.376361_52.513845
24736594,13.376558_52.515600,13.376292_52.515402
24736594,13.376292_52.515402,13.375709_52.514978
24736779,13.366141_52.515591,13.366161_52.515479
24893663,13.383939_52.527569,13.384096_52.527616
24893663,13.384096_52.527616,13.383930_52.527838
24893663,13.383930_52.527838,13.383851_52.527944
24893663,13.383851_52.527944,13.383586_52.528320
24895143,13.384574_52.528510,13.384692_52.528385
24895143,13.384692_52.528385,13.384742_52.528330
24895143,13.384742_52.528330,13.384774_52.528296
24895143,13.384774_52.528296,13.384759_52.528279
24895143,13.384759_52.528279,13.384756_52.528261
24895143,13.384756_52.528261,13.384796_52.528218
24895143,13.384796_52.528218,13.384605_52.528152
24895143,13.384605_52.528152,13.384723_52.528015
24895143,13.384723_52.528015,13.384961_52.528028
24895143,13.384961_52.528028,13.385156_52.528075
24895143,13.385156_52.528075,13.385147_52.528142
24895143,13.385147_52.528142,13.385293_52.528164
24895143,13.385293_52.528164,13.385347_52.528173
24895143,13.385347_52.528173,13.385402_52.528123
24895143,13.385402_52.528123,13.385495_52.528174
24895143,13.385495_52.528174,13.385468_52.528408
24895143,13.385468_52.528408,13.385437_52.528439
24895143,13.385437_52.528439,13.385401_52.528470
24895143,13.385401_52.528470,13.385372_52.528495
24895143,13.385372_52.528495,13.385079_52.528748
24895143,13.385079_52.528748,13.384846_52.528669
24913267,10.451726_51.891304,10.454751_51.891948
24913267,10.441313_51.955469,10.440059_51.955230
24913267,13.385822_52.516672,13.385845_52.516563
24913267,13.385845_52.516563,13.385850_52.516539
24913267,13.385850_52.516539,13.385854_52.516522
24913267,13.385854_52.516522,13.385894_52.516325
24913267,13.385894_52.516325,13.385972_52.515896
24913267,16.305092_53.197960,16.307315_53.198479
24913267,16.307315_53.198479,16.317377_53.155371
24913267,16.317377_53.155371,16.332388_53.081254
24913267,16.332388_53.081254,16.338021_53.050129
24918205,13.382998_52.528248,13.383281_52.528336
24918205,13.383281_52.528336,13.383368_52.528363
24918205,13.383368_52.528363,13.383659_52.528459
24918205,13.383659_52.528459,13.383737_52.528465
24918207,13.383737_52.528465,13.383792_52.528436
24918211,13.383659_52.528459,13.383492_52.528646
24918211,13.383492_52.528646,13.383238_52.528928
24918211,13.383238_52.528928,13.383190_52.528940
24918211,13.383190_52.528940,13.383012_52.528860
24918211,13.383012_52.528860,13.382670_52.528706
24918211,13.382670_52.528706,13.382886_52.528404
24918211,13.382886_52.528404,13.382998_52.528248
24918211,13.382998_52.528248,13.383169_52.528039
