node_id,lon,lat
1169,13.2451,52.5443
1170,13.2449,52.5442
1171,13.2447,52.5442
1172,13.2435,52.5436
1173,13.2436,52.5435
1174,13.2433,52.5435
1175,13.2431,52.5437
1176,13.243,52.5438
1177,13.2438,52.5395
1178,13.2432,52.5396
1179,13.2439,52.5389
1180,13.2432,52.539
1181,13.2438,52.5386
1182,13.2439,52.5388
1183,13.2436,52.5401
1184,13.242,52.5401
1185,13.2417,52.54
1186,13.2415,52.5395
1187,13.2414,52.5393
1188,13.2414,52.5391
1189,13.2413,52.5391
1190,13.2413,52.5389
1191,13.2413,52.5388
1192,13.2411,52.5452
1193,13.2408,52.5452
1194,13.2402,52.5451
1195,13.2397,52.5451
1196,13.2394,52.545
1197,13.2392,52.545
1198,13.2387,52.5448
1199,13.2315,52.5455
1200,13.2314,52.5456
1201,13.2454,52.5461
1202,13.2457,52.546
1203,13.2438,52.5459
1204,13.2437,52.5461
1205,13.2446,52.546
1206,13.2451,52.546
1207,13.2454,52.5462
1208,13.2258,52.5472
1209,13.2256,52.5469
1210,13.2255,52.5467
1211,13.2255,52.5466
1212,13.2447,52.5433
1213,13.2422,52.5407
1214,13.2424,52.5407
1215,13.2427,52.5407
1216,13.2434,52.5407
1217,13.2446,52.5432
1218,13.2422,52.5406
1219,13.2422,52.5402
1220,13.2436,52.5402
1221,13.2431,52.542
1222,13.2433,52.5421
1223,13.2406,52.5418
1224,13.2406,52.5417
1225,13.2409,52.5414
1226,13.241,52.5414
1227,13.2325,52.5408
1228,13.2323,52.5412
1229,13.2384,52.5414
1230,13.238,52.5414
1231,13.2379,52.5414
1232,13.2373,52.5413
1233,13.2372,52.5413
1234,13.2367,52.5412
1235,13.2364,52.5411
1236,13.2357,52.541
1237,13.2356,52.541
1238,13.2355,52.541
1239,13.2354,52.541
1240,13.2351,52.5409
1241,13.2348,52.5408
1242,13.2346,52.5407
1243,13.234,52.5405
1244,13.2403,52.5436
1245,13.2404,52.5437
1246,13.2407,52.5438
1247,13.2408,52.5438
1248,13.245,52.5437
1249,13.2447,52.5435
1250,13.2397,52.5411
1251,13.2396,52.5411
1252,13.2395,52.541
1253,13.2394,52.541
1254,13.247,52.5432
1255,13.2398,52.5428
1256,13.2362,52.548
1257,13.2361,52.5478
1258,13.2366,52.5472
1259,13.2366,52.5471
1260,13.2367,52.547
1261,13.2368,52.5469
1262,13.2369,52.5467
1263,13.2373,52.5462
1264,13.2375,52.5459
1265,13.2381,52.545
1266,13.2383,52.5448
1267,13.223,52.5443
1268,13.2172,52.539
1269,13.2172,52.5386
1270,13.2172,52.5385
1271,13.218,52.5385
1272,13.2193,52.5377
1273,13.2197,52.538
1274,13.2198,52.5379
1275,13.2193,52.5374
1276,13.2192,52.5373
1277,13.2193,52.5375
1278,13.2192,52.5375
1279,13.2192,52.5376
1280,13.2446,52.5356
1281,13.2447,52.5358
1282,13.2447,52.5359
1283,13.2452,52.536
1284,13.2456,52.5361
1285,13.2458,52.5364
1286,13.2462,52.5365
1287,13.2466,52.5364
1288,13.2466,52.5363
1289,13.2463,52.5358
1290,13.2462,52.5358
1291,13.2461,52.5359
1292,13.246,52.5359
1293,13.2459,52.5359
1294,13.2458,52.5359
1295,13.2452,52.5364
1296,13.2453,52.5365
1297,13.2456,52.5368
1298,13.2457,52.537
1299,13.2459,52.5372
1300,13.246,52.5375
1301,13.2461,52.5376
1302,13.2467,52.532
1303,13.2467,52.5319
1304,13.2467,52.5318
1305,13.2466,52.5316
1306,13.246,52.539
1307,13.2459,52.5391
1308,13.2459,52.5392
1309,13.2459,52.5393
1310,13.2459,52.5395
1311,13.2458,52.5396
1312,13.2458,52.5397
1313,13.2454,52.5413
1314,13.2453,52.5415
1315,13.2451,52.5421
1316,13.2451,52.5422
1317,13.245,52.5422
1318,13.245,52.5424
1319,13.2449,52.5426
1320,13.2449,52.5397
1321,13.2445,52.5422
1322,13.2448,52.5401
1323,13.2444,52.5415
1324,13.2444,52.5416
1325,13.2445,52.5417
1326,13.2445,52.5418
1327,13.2444,52.542
1328,13.2444,52.5421
1329,13.2444,52.5422
1330,13.2448,52.5398
1331,13.2448,52.54
1332,13.2447,52.5424
1333,13.2445,52.5424
1334,13.2444,52.5423
1335,13.2462,52.5392
1336,13.2443,52.5415
1337,13.2449,52.5396
1338,13.2451,52.5388
1339,13.2444,52.5387
1340,13.2449,52.5395
1341,13.245,52.5393
1342,13.2451,52.5389
1343,13.2455,52.5386
1344,13.245,52.5394
1345,13.245,52.5391
1346,13.245,52.539
1347,13.2461,52.5397
1348,13.2472,52.5398
1349,13.2473,52.5393
1350,13.244,52.5414
1351,13.2451,52.5387
1352,13.2443,52.5387
1353,13.2447,52.5402
1354,13.2331,52.5403
1355,13.2295,52.5382
1356,13.2294,52.5382
1357,13.2292,52.5382
1358,13.2287,52.5382
1359,13.2301,52.5428
1360,13.23,52.5429
1361,13.2264,52.5435
1362,13.2261,52.5436
1363,13.2475,52.5412
1364,13.2473,52.5412
1365,13.2471,52.5412
1366,13.247,52.5412
1367,13.2469,52.5412
1368,13.2478,52.5391
1369,13.2477,52.5392
1370,13.2476,52.5392
1371,13.2474,52.5392
1372,13.2473,52.5392
1373,13.2462,52.5391
1374,13.232,52.5373
1375,13.2318,52.5369
1376,13.2319,52.5368
1377,13.2317,52.5363
1378,13.2318,52.5362
1379,13.2176,52.5286
1380,13.2299,52.5373
1381,13.23,52.5373
1382,13.2306,52.5373
1383,13.2306,52.5372
1384,13.2306,52.5371
1385,13.2304,52.5368
1386,13.2303,52.5369
1387,13.2297,52.5353
1388,13.2291,52.5354
1389,13.2287,52.5376
1390,13.2289,52.5373
1391,13.2288,52.5372
1392,13.2298,52.5372
1393,13.2284,52.5375
1394,13.2286,52.5372
1395,13.2473,52.5441
1396,13.2475,52.5441
1397,13.2384,52.545
1398,13.2382,52.5453
1399,13.2384,52.5446
1400,13.2387,52.5442
1401,13.2287,52.5283
1402,13.2286,52.5283
1403,13.2281,52.5284
1404,13.2261,52.5287
1405,13.2257,52.5288
1406,13.2253,52.5288
1407,13.2251,52.5288
1408,13.2247,52.5289
1409,13.224,52.5289
1410,13.2238,52.5289
1411,13.2236,52.5289
1412,13.2234,52.5289
1413,13.2227,52.5288
1414,13.2224,52.5288
1415,13.2221,52.5287
1416,13.229,52.5381
1417,13.2288,52.538
1418,13.2191,52.5372
1419,13.2188,52.5373
1420,13.2178,52.5376
1421,13.2175,52.5377
1422,13.2173,52.5378
1423,13.2166,52.538
1424,13.216,52.5381
1425,13.2157,52.5382
1426,13.2147,52.5384
1427,13.2144,52.5385
1428,13.2142,52.5385
1429,13.214,52.5385
1430,13.2139,52.5385
1431,13.2137,52.5386
1432,13.2134,52.5386
1433,13.213,52.5386
1434,13.2127,52.5386
1435,13.2121,52.5385
1436,13.2114,52.5384
1437,13.2111,52.5384
1438,13.211,52.5384
1439,13.2108,52.5384
1440,13.2107,52.5384
1441,13.2106,52.5384
1442,13.2105,52.5384
1443,13.2103,52.5384
1444,13.2474,52.5381
1445,13.2475,52.5381
1446,13.2476,52.5381
1447,13.2477,52.538
1448,13.2321,52.5399
1449,13.232,52.5396
1450,13.2304,52.5466
1451,13.2307,52.5463
1452,13.2309,52.5461
1453,13.2322,52.5405
1454,13.2322,52.5403
1455,13.2322,52.5401
1456,13.2179,52.5386
1457,13.2181,52.5386
1458,13.2319,52.5386
1459,13.2319,52.5385
1460,13.232,52.5385
1461,13.232,52.5384
1462,13.2321,52.5384
1463,13.2226,52.5406
1464,13.2228,52.5406
1465,13.2229,52.5407
1466,13.2228,52.5409
1467,13.2228,52.5411
1468,13.2228,52.5415
1469,13.2229,52.5418
1470,13.2233,52.5418
1471,13.2228,52.5419
1472,13.2225,52.5414
1473,13.2225,52.541
1474,13.2225,52.5409
1475,13.2224,52.5425
1476,13.2232,52.5423
1477,13.2234,52.5423
1478,13.2236,52.5423
1479,13.2234,52.5419
1480,13.221,52.5424
1481,13.2209,52.5421
1482,13.2419,52.5388
1483,13.2373,52.5393
1484,13.2359,52.5395
1485,13.2356,52.5396
1486,13.2477,52.5402
1487,13.2477,52.5404
1488,13.2475,52.5413
1489,13.2474,52.5415
1490,13.2472,52.5423
1491,13.2217,52.5287
1492,13.2214,52.5286
1493,13.2211,52.5286
1494,13.2209,52.5285
1495,13.2206,52.5284
1496,13.2204,52.5284
1497,13.2201,52.5283
1498,13.2198,52.5282
1499,13.2195,52.5281
1500,13.2188,52.5278
1501,13.2181,52.5275
1502,13.2179,52.5274
1503,13.2177,52.5273
1504,13.2175,52.5273
1505,13.2172,52.5272
1506,13.2169,52.5271
1507,13.2161,52.538
1508,13.2167,52.5378
1509,13.217,52.5377
1510,13.2247,52.5414
1511,13.2248,52.5415
1512,13.2248,52.5419
1513,13.2248,52.5421
1514,13.2371,52.5389
1515,13.2371,52.5388
1516,13.2371,52.5387
1517,13.2371,52.5384
1518,13.2362,52.5364
1519,13.2233,52.5411
1520,13.2234,52.5411
1521,13.224,52.5411
1522,13.2242,52.5403
1523,13.2242,52.5402
1524,13.2243,52.5401
1525,13.2243,52.5396
1526,13.2245,52.5394
1527,13.2245,52.5393
1528,13.2245,52.5392
1529,13.2233,52.5402
1530,13.2324,52.54
1531,13.2325,52.5402
1532,13.2325,52.5403
1533,13.2325,52.5405
1534,13.2257,52.5437
1535,13.2255,52.5437
1536,13.2249,52.5438
1537,13.2296,52.538
1538,13.2296,52.5379
1539,13.2296,52.5378
1540,13.2287,52.5354
1541,13.2282,52.5354
1542,13.2268,52.5357
1543,13.2266,52.5357
1544,13.2264,52.5357
1545,13.2263,52.5357
1546,13.2262,52.5357
1547,13.2257,52.5357
1548,13.2316,52.5315
1549,13.2317,52.5315
1550,13.2318,52.5315
1551,13.2319,52.5315
1552,13.2322,52.5323
1553,13.2316,52.5325
1554,13.2317,52.5325
1555,13.2325,52.5324
1556,13.2326,52.5324
1557,13.2327,52.5325
1558,13.2327,52.5324
1559,13.2329,52.5324
1560,13.233,52.5324
1561,13.2311,52.5304
1562,13.2312,52.5304
1563,13.2314,52.5305
1564,13.2315,52.5305
1565,13.2315,52.5306
1566,13.2316,52.5306
1567,13.2317,52.5309
1568,13.2317,52.531
1569,13.2293,52.5303
1570,13.2294,52.5303
1571,13.2295,52.5302
1572,13.2302,52.5301
1573,13.2318,52.5314
1574,13.2309,52.5322
1575,13.2332,52.5384
1576,13.2333,52.5382
1577,13.2334,52.5382
1578,13.2334,52.5381
1579,13.2332,52.5377
1580,13.233,52.5373
1581,13.2323,52.5374
1582,13.2325,52.5379
1583,13.2326,52.5381
1584,13.2324,52.5382
1585,13.2324,52.5383
1586,13.2326,52.5388
1587,13.2327,52.539
1588,13.2328,52.539
1589,13.2331,52.5391
1590,13.234,52.5391
1591,13.2354,52.5392
1592,13.2365,52.5391
1593,13.2476,52.5374
1594,13.2474,52.5374
1595,13.2469,52.5374
1596,13.2468,52.5375
1597,13.2469,52.5378
1598,13.2476,52.5377
1599,13.2476,52.5376
1600,13.2477,52.5375
1601,13.247,52.5376
1602,13.2475,52.5376
1603,13.2467,52.538
1604,13.2467,52.5379
1605,13.218,52.537
1606,13.2172,52.5373
1607,13.2169,52.5373
1608,13.2454,52.5443
1609,13.242,52.5435
1610,13.2419,52.5435
1611,13.2418,52.5435
1612,13.2418,52.5434
1613,13.2414,52.5433
1614,13.2413,52.5433
1615,13.2408,52.5432
1616,13.2406,52.5431
1617,13.2403,52.543
1618,13.2401,52.543
1619,13.24,52.543
1620,13.2477,52.5424
1621,13.2476,52.5424
1622,13.2474,52.5424
1623,13.2189,52.5404
1624,13.2189,52.5406
1625,13.2189,52.5407
1626,13.2189,52.5408
1627,13.2189,52.5402
1628,13.219,52.5393
1629,13.219,52.5397
1630,13.219,52.5399
1631,13.2189,52.5401
1632,13.2376,52.5304
1633,13.2375,52.5305
1634,13.2375,52.5308
1635,13.2377,52.5296
1636,13.2376,52.5297
1637,13.2376,52.5298
1638,13.2375,52.53
1639,13.2375,52.5301
1640,13.2378,52.5308
1641,13.2372,52.5297
1642,13.2373,52.5296
1643,13.2375,52.5297
1644,13.238,52.5298
1645,13.2401,52.5295
1646,13.2402,52.5295
1647,13.2403,52.5294
1648,13.2403,52.5293
1649,13.238,52.5296
1650,13.2379,52.5296
1651,13.2378,52.5298
1652,13.2377,52.53
1653,13.238,52.5308
1654,13.2382,52.5314
1655,13.2384,52.5314
1656,13.2388,52.5314
1657,13.2395,52.5313
1658,13.2403,52.531
1659,13.2409,52.5309
1660,13.2407,52.5302
1661,13.2287,52.5383
1662,13.2286,52.5383
1663,13.2284,52.5384
1664,13.2283,52.5384
1665,13.2291,52.5383
1666,13.2302,52.5416
1667,13.2305,52.5415
1668,13.231,52.5413
1669,13.2419,52.5434
1670,13.242,52.5434
1671,13.2369,52.5314
1672,13.237,52.5311
1673,13.2372,52.5309
1674,13.2372,52.5307
1675,13.2372,52.5306
1676,13.2373,52.5305
1677,13.2373,52.5303
1678,13.2373,52.5301
1679,13.2373,52.5299
1680,13.2371,52.5292
1681,13.2351,52.533
1682,13.2354,52.5329
1683,13.2356,52.5328
1684,13.22,52.5405
1685,13.2201,52.5405
1686,13.2199,52.5405
1687,13.2202,52.5408
1688,13.2201,52.5409
1689,13.2203,52.5408
1690,13.2197,52.5409
1691,13.2196,52.5409
1692,13.22,52.5409
1693,13.2388,52.5376
1694,13.2392,52.5386
1695,13.2405,52.5384
1696,13.2402,52.5374
1697,13.2411,52.5383
1698,13.2412,52.5385
1699,13.2412,52.5386
1700,13.2407,52.5386
1701,13.2277,52.5368
1702,13.2254,52.5365
1703,13.2264,52.5445
1704,13.227,52.5457
1705,13.2332,52.5454
1706,13.2333,52.5452
1707,13.2332,52.5451
1708,13.233,52.545
1709,13.2329,52.5449
1710,13.2328,52.5449
1711,13.2329,52.5448
1712,13.233,52.5447
1713,13.2332,52.5444
1714,13.2332,52.5443
1715,13.2334,52.5449
1716,13.2336,52.5449
1717,13.2337,52.5449
1718,13.2339,52.545
1719,13.2451,52.5431
1720,13.2425,52.541
1721,13.2413,52.538
1722,13.2413,52.5379
1723,13.2412,52.5376
1724,13.2411,52.5376
1725,13.241,52.5375
1726,13.24,52.537
1727,13.2392,52.5366
1728,13.2388,52.5365
1729,13.2387,52.5365
1730,13.2387,52.5364
1731,13.2385,52.5362
1732,13.2381,52.536
1733,13.2256,52.5387
1734,13.2256,52.5385
1735,13.2255,52.5384
1736,13.2254,52.5384
1737,13.2252,52.5383
1738,13.225,52.5382
1739,13.2246,52.5381
1740,13.2231,52.5377
1741,13.223,52.5377
1742,13.2231,52.5375
1743,13.2232,52.5374
1744,13.2257,52.5385
1745,13.226,52.5385
1746,13.2263,52.5385
1747,13.2266,52.5385
1748,13.2267,52.5385
1749,13.2268,52.5385
1750,13.2272,52.5386
1751,13.2273,52.5386
1752,13.2246,52.5383
1753,13.2246,52.5382
1754,13.2226,52.5389
1755,13.2227,52.5386
1756,13.2229,52.5383
1757,13.2229,52.538
1758,13.223,52.538
1759,13.223,52.5379
1760,13.2201,52.5399
1761,13.2209,52.54
1762,13.2209,52.5392
1763,13.2209,52.5391
1764,13.2209,52.539
1765,13.242,52.5285
1766,13.242,52.5284
1767,13.2419,52.5284
1768,13.242,52.5283
1769,13.2421,52.5282
1770,13.2422,52.5282
1771,13.2423,52.5282
1772,13.2423,52.5283
1773,13.2325,52.5349
1774,13.2331,52.5351
1775,13.2334,52.5358
1776,13.233,52.5358
1777,13.2324,52.5359
1778,13.232,52.535
1779,13.2385,52.542
1780,13.2386,52.542
1781,13.2388,52.5421
1782,13.2387,52.5423
1783,13.2389,52.5423
1784,13.2391,52.5422
1785,13.2177,52.5393
1786,13.223,52.5346
1787,13.2269,52.53
1788,13.2276,52.5299
1789,13.232,52.5297
1790,13.2322,52.53
1791,13.2202,52.5392
1792,13.2421,52.5379
1793,13.2422,52.5383
1794,13.2417,52.5384
1795,13.2169,52.5315
1796,13.217,52.5317
1797,13.2181,52.5315
1798,13.218,52.5314
1799,13.218,52.5313
1800,13.2207,52.531
1801,13.2208,52.5313
1802,13.2207,52.5313
1803,13.2207,52.5314
1804,13.2205,52.5316
1805,13.2204,52.5316
1806,13.2203,52.5316
1807,13.2191,52.5317
1808,13.2433,52.5429
1809,13.2434,52.5429
1810,13.2435,52.5429
1811,13.2439,52.5433
1812,13.2343,52.5384
1813,13.2346,52.5385
1814,13.2345,52.5382
1815,13.2342,52.5382
1816,13.2341,52.5385
1817,13.2338,52.5378
1818,13.2341,52.5377
1819,13.2338,52.537
1820,13.2335,52.537
1821,13.2267,52.5302
1822,13.2266,52.53
1823,13.2346,52.5294
1824,13.2347,52.5297
1825,13.2348,52.5299
1826,13.2352,52.5301
1827,13.2371,52.5306
1828,13.237,52.5306
1829,13.2368,52.5305
1830,13.2361,52.5303
1831,13.2364,52.5297
1832,13.2363,52.5297
1833,13.236,52.5296
1834,13.2359,52.5296
1835,13.2355,52.5302
1836,13.236,52.5303
1837,13.2195,52.5375
1838,13.2197,52.5375
1839,13.2198,52.5372
1840,13.22,52.5372
1841,13.2199,52.5371
1842,13.2199,52.537
1843,13.2205,52.5372
1844,13.2205,52.5373
1845,13.2207,52.5373
1846,13.2199,52.5378
1847,13.2197,52.5376
1848,13.219,52.5388
1849,13.2192,52.5387
1850,13.2198,52.5385
1851,13.219,52.5385
1852,13.2195,52.5381
1853,13.2183,52.5378
1854,13.2184,52.5379
1855,13.2186,52.5381
1856,13.2188,52.5383
1857,13.2189,52.5384
1858,13.219,52.5386
1859,13.2194,52.5381
1860,13.2197,52.5383
1861,13.2196,52.5382
1862,13.2193,52.538
1863,13.2192,52.5378
1864,13.2191,52.5377
1865,13.2179,52.538
1866,13.2188,52.538
1867,13.2204,52.5402
1868,13.2207,52.5402
1869,13.2208,52.5402
1870,13.2209,52.5401
1871,13.2201,52.5397
1872,13.2227,52.5398
1873,13.2225,52.5398
1874,13.2224,52.5398
1875,13.2222,52.5398
1876,13.2223,52.5392
1877,13.2224,52.5393
1878,13.2189,52.5381
1879,13.2303,52.5418
1880,13.2306,52.5417
1881,13.2308,52.5417
1882,13.231,52.5416
1883,13.2311,52.5415
1884,13.2313,52.5414
1885,13.2315,52.5412
1886,13.2317,52.541
1887,13.2309,52.5418
1888,13.2309,52.5419
1889,13.231,52.542
1890,13.2311,52.542
1891,13.2311,52.5421
1892,13.2311,52.5425
1893,13.2312,52.5425
1894,13.2314,52.5425
1895,13.2314,52.542
1896,13.2313,52.5419
1897,13.2333,52.5411
1898,13.2332,52.5411
1899,13.233,52.5415
1900,13.232,52.5399
1901,13.2319,52.5399
1902,13.2318,52.54
1903,13.2316,52.54
1904,13.2307,52.5386
1905,13.2306,52.5387
1906,13.2305,52.5387
1907,13.2302,52.5389
1908,13.2302,52.5392
1909,13.2306,52.5388
1910,13.231,52.539
1911,13.2296,52.5391
1912,13.2297,52.5392
1913,13.2297,52.5393
1914,13.2297,52.5395
1915,13.2298,52.5395
1916,13.2296,52.5396
1917,13.2294,52.5396
1918,13.2292,52.5396
1919,13.2287,52.5394
1920,13.2288,52.5393
1921,13.2289,52.5392
1922,13.2289,52.5391
1923,13.229,52.539
1924,13.229,52.5389
1925,13.2289,52.5389
1926,13.2286,52.5389
1927,13.2286,52.539
1928,13.2282,52.5385
1929,13.2281,52.5385
1930,13.2266,52.5404
1931,13.2266,52.5403
1932,13.2266,52.5391
1933,13.2266,52.539
1934,13.2282,52.5386
1935,13.2282,52.5387
1936,13.2282,52.5395
1937,13.2282,52.5397
1938,13.2283,52.5397
1939,13.2296,52.5397
1940,13.2297,52.5397
1941,13.2298,52.5397
1942,13.2299,52.5399
1943,13.2299,52.54
1944,13.2298,52.54
1945,13.2291,52.5401
1946,13.2267,52.5406
1947,13.2266,52.5406
1948,13.2265,52.5406
1949,13.2265,52.539
1950,13.2263,52.5406
1951,13.2261,52.5406
1952,13.2286,52.5387
1953,13.2286,52.5382
1954,13.2288,52.5381
1955,13.222,52.5309
1956,13.222,52.531
1957,13.222,52.5312
1958,13.2221,52.5313
1959,13.2222,52.5313
1960,13.2231,52.5312
1961,13.2232,52.5311
1962,13.2232,52.5309
1963,13.2232,52.5308
1964,13.222,52.5315
1965,13.2218,52.5316
1966,13.2216,52.5317
1967,13.2216,52.5318
1968,13.2217,52.5322
1969,13.2217,52.5324
1970,13.2218,52.5327
1971,13.2219,52.5328
1972,13.2218,52.5315
1973,13.2215,52.5315
1974,13.2222,52.5315
1975,13.2229,52.5315
1976,13.2226,52.543
1977,13.2229,52.5429
1978,13.2232,52.5429
1979,13.2235,52.5428
1980,13.2237,52.5428
1981,13.2227,52.5426
1982,13.223,52.5426
1983,13.2338,52.5459
1984,13.2336,52.5459
1985,13.2335,52.5459
1986,13.2334,52.546
1987,13.2209,52.5367
1988,13.2208,52.5367
1989,13.2208,52.5366
1990,13.2207,52.5364
1991,13.2328,52.5398
1992,13.2328,52.5397
1993,13.2334,52.5398
1994,13.2166,52.5331
1995,13.2173,52.533
1996,13.2364,52.5424
1997,13.2365,52.5422
1998,13.2389,52.5428
1999,13.2388,52.5429
2000,13.2387,52.5431
2001,13.2437,52.5463
2002,13.2465,52.5465
2003,13.2437,52.5465
2004,13.2465,52.5467
2005,13.2438,52.5462
2006,13.2465,52.5464
2007,13.2465,52.5468
2008,13.2272,52.5407
2009,13.2274,52.5411
2010,13.2268,52.5413
2011,13.2265,52.5413
2012,13.2265,52.5414
2013,13.2265,52.5418
2014,13.2264,52.5419
2015,13.2265,52.5419
2016,13.2259,52.5425
2017,13.2282,52.5421
2018,13.2283,52.5421
2019,13.2285,52.5421
2020,13.2289,52.5429
2021,13.2283,52.5419
2022,13.2287,52.5418
2023,13.229,52.5418
2024,13.2294,52.5417
2025,13.2295,52.5417
2026,13.2299,52.5416
2027,13.23,52.5416
2028,13.2301,52.5416
2029,13.2267,52.5408
2030,13.2302,52.5401
2031,13.2303,52.5401
2032,13.2304,52.5402
2033,13.244,52.5341
2034,13.243,52.5343
2035,13.2423,52.5344
2036,13.2421,52.5344
2037,13.2415,52.5317
2038,13.2401,52.5324
2039,13.2482,52.5433
2040,13.2478,52.5432
2041,13.2475,52.5432
2042,13.2474,52.5432
2043,13.2472,52.5432
2044,13.2342,52.5415
2045,13.2342,52.5416
2046,13.2341,52.5416
2047,13.234,52.5417
2048,13.2272,52.5281
2049,13.2273,52.5283
2050,13.2267,52.5284
2051,13.2266,52.5282
2052,13.226,52.5283
2053,13.2236,52.5399
2054,13.2239,52.5399
2055,13.2239,52.5395
2056,13.2234,52.5399
2057,13.2236,52.5395
2058,13.2236,52.5394
2059,13.2226,52.5402
2060,13.2232,52.5401
2061,13.2233,52.5401
2062,13.2234,52.54
2063,13.2172,52.5381
2064,13.2248,52.5358
2065,13.2256,52.536
2066,13.2275,52.5362
2067,13.2273,52.5366
2068,13.2398,52.5286
2069,13.2397,52.5286
2070,13.2394,52.5287
2071,13.2391,52.5288
2072,13.2387,52.5289
2073,13.2383,52.529
2074,13.2382,52.529
2075,13.2382,52.5291
2076,13.2328,52.5336
2077,13.2346,52.5332
2078,13.244,52.5376
2079,13.2442,52.5376
2080,13.2455,52.5372
2081,13.2223,52.541
2082,13.221,52.5409
2083,13.2209,52.5409
2084,13.2469,52.542
2085,13.2469,52.5419
2086,13.2212,52.5391
2087,13.2222,52.5392
2088,13.22,52.5401
2089,13.22,52.5402
2090,13.22,52.5399
2091,13.219,52.539
2092,13.219,52.5392
2093,13.2193,52.5397
2094,13.2193,52.5393
2095,13.2177,52.5382
2096,13.2179,52.5381
2097,13.2181,52.5381
2098,13.2182,52.5381
2099,13.2184,52.538
2100,13.2199,52.5386
2101,13.2199,52.5387
2102,13.2199,52.5388
2103,13.22,52.5389
2104,13.2411,52.5361
2105,13.2412,52.5361
2106,13.2414,52.536
2107,13.2411,52.5359
2108,13.2411,52.5357
2109,13.2412,52.5356
2110,13.2232,52.5312
2111,13.2233,52.5313
2112,13.2233,52.5314
2113,13.2234,52.5318
2114,13.2233,52.5319
2115,13.2232,52.532
2116,13.2225,52.532
2117,13.2224,52.532
2118,13.2224,52.5321
2119,13.2223,52.5321
2120,13.2224,52.5327
2121,13.2185,52.5313
2122,13.2186,52.5315
2123,13.2188,52.5315
2124,13.219,52.5315
2125,13.2191,52.5315
2126,13.2192,52.5315
2127,13.2194,52.5315
2128,13.2195,52.5315
2129,13.2198,52.5315
2130,13.2202,52.5315
2131,13.2203,52.5315
2132,13.2306,52.5466
2133,13.2307,52.5466
2134,13.2308,52.5467
2135,13.2309,52.5467
2136,13.2289,52.5386
2137,13.2354,52.5293
2138,13.2354,52.5295
2139,13.236,52.5295
2140,13.2465,52.5444
2141,13.2465,52.5445
2142,13.2465,52.5447
2143,13.2412,52.5375
2144,13.2411,52.5374
2145,13.2413,52.5372
2146,13.2404,52.5367
2147,13.2457,52.5442
2148,13.2457,52.544
2149,13.2228,52.538
2150,13.2226,52.5379
2151,13.2225,52.5379
2152,13.2327,52.5333
2153,13.2326,52.5333
2154,13.2322,52.5333
2155,13.232,52.5334
2156,13.2319,52.5334
2157,13.2318,52.5333
2158,13.2328,52.5335
2159,13.2328,52.5334
2160,13.2328,52.5332
2161,13.2328,52.5331
2162,13.2257,52.5305
2163,13.2257,52.5306
2164,13.2259,52.5312
2165,13.226,52.5315
2166,13.2241,52.5317
2167,13.2242,52.5321
2168,13.2244,52.5328
2169,13.2229,52.533
2170,13.2213,52.5331
2171,13.2256,52.5307
2172,13.2253,52.5306
2173,13.2246,52.5307
2174,13.2243,52.5308
2175,13.2242,52.5308
2176,13.2241,52.5308
2177,13.2241,52.5307
2178,13.2209,52.5326
2179,13.2208,52.5327
2180,13.2202,52.5327
2181,13.2221,52.5415
2182,13.2219,52.5415
2183,13.2244,52.5382
2184,13.2391,52.5451
2185,13.239,52.5453
2186,13.238,52.5294
2187,13.2379,52.5292
2188,13.2378,52.529
2189,13.2383,52.5293
2190,13.2383,52.5295
2191,13.2382,52.5292
2192,13.2395,52.5291
2193,13.2388,52.5292
2194,13.2399,52.5292
2195,13.2388,52.5293
2196,13.2398,52.5291
2197,13.24,52.5293
2198,13.2399,52.5293
2199,13.2388,52.5295
2200,13.2234,52.5396
2201,13.2234,52.5395
2202,13.2237,52.5395
2203,13.2241,52.5395
2204,13.2409,52.5421
2205,13.2408,52.5421
2206,13.2407,52.5424
2207,13.2406,52.5421
2208,13.2405,52.5423
2209,13.2222,52.5353
2210,13.2221,52.5352
2211,13.2213,52.5353
2212,13.2209,52.5353
2213,13.2389,52.54
2214,13.2394,52.5401
2215,13.2396,52.5454
2216,13.2402,52.5452
2217,13.2401,52.5454
2218,13.2408,52.5453
2219,13.2408,52.5454
2220,13.2407,52.5454
2221,13.2407,52.5455
2222,13.2353,52.5466
2223,13.2347,52.5464
2224,13.2342,52.5462
2225,13.236,52.5468
2226,13.2385,52.5419
2227,13.239,52.542
2228,13.2378,52.5425
2229,13.2376,52.5427
2230,13.2352,52.542
2231,13.2354,52.5419
2232,13.2384,52.5373
2233,13.2385,52.5372
2234,13.2391,52.5371
2235,13.2392,52.5372
2236,13.2372,52.5299
2237,13.2371,52.5299
2238,13.237,52.5299
2239,13.2369,52.5299
2240,13.2368,52.5298
2241,13.2371,52.5304
2242,13.2371,52.5303
2243,13.2372,52.5303
2244,13.2189,52.5318
2245,13.2187,52.5319
2246,13.2187,52.532
2247,13.2188,52.5323
2248,13.2189,52.5323
2249,13.2203,52.5322
2250,13.2204,52.5322
2251,13.2205,52.5321
2252,13.2204,52.5317
2253,13.2211,52.54
2254,13.2212,52.5402
2255,13.2212,52.5403
2256,13.2212,52.5405
2257,13.2472,52.5401
2258,13.2461,52.54
2259,13.246,52.5403
2260,13.2471,52.5404
2261,13.2352,52.5387
